wavelength_nm,frequency_thz,theta_air_raw_deg,theta_prism_deg,observed_r0_reflectance_fraction,package_static_prediction_fraction,residual_prediction_minus_observed,absolute_residual,power_norm_std,prepump_rows,delay_min_ps,delay_max_ps,in_figure2_plotted_window
1150,260.689093913,49,47.6654623598,0.188847706872,0.197974816345,0.00912710947275,0.00912710947275,0.00273457045263,11,-0.6,-0.4,false
1150,260.689093913,50,48.3309802045,0.20690008637,0.221115898738,0.014215812368,0.014215812368,0.00191874888619,11,-0.6,-0.4,false
1150,260.689093913,51,48.9959317502,0.216669740306,0.242933591646,0.0262638513393,0.0262638513393,0.00260509616092,11,-0.6,-0.4,false
1150,260.689093913,52,49.6602026014,0.232190591861,0.263608796151,0.0314182042903,0.0314182042903,0.00221480498183,11,-0.6,-0.4,false
1150,260.689093913,53,50.3236777414,0.247168470669,0.28328117459,0.0361127039201,0.0361127039201,0.00282297322698,11,-0.6,-0.4,false
1150,260.689093913,54,50.9862414289,0.255694791644,0.302063014535,0.0463682228908,0.0463682228908,0.00254201067461,11,-0.6,-0.4,false
1150,260.689093913,55,51.6477770928,0.264363320404,0.320047160731,0.0556838403263,0.0556838403263,0.00323376561932,11,-0.6,-0.4,false
1150,260.689093913,56,52.3081672277,0.276345604407,0.337311940312,0.0609663359058,0.0609663359058,0.00349391634481,11,-0.6,-0.4,false
1150,260.689093913,57,52.9672932881,0.287049035045,0.35392442533,0.0668753902847,0.0668753902847,0.00259637859791,11,-0.6,-0.4,false
1150,260.689093913,58,53.6250355825,0.292847654123,0.369942708537,0.0770950544146,0.0770950544146,0.00260472201876,11,-0.6,-0.4,false
1150,260.689093913,59,54.2812731675,0.298819859626,0.385417558287,0.0865976986611,0.0865976986611,0.00355434270928,11,-0.6,-0.4,false
1150,260.689093913,60,54.9358837405,0.293106359434,0.400393663023,0.107287303589,0.107287303589,0.00248588801119,11,-0.6,-0.4,false
1160,258.441774138,35,38.3522229072,0.0119188638145,0.0216406241185,0.00972176030397,0.00972176030397,0.00161122145939,11,-0.6,-0.4,false
1160,258.441774138,36,39.0137585711,0.0112821770353,0.0205457960169,0.00926361898162,0.00926361898162,0.00203965358429,11,-0.6,-0.4,false
1160,258.441774138,37,39.6763222586,0.0104864731414,0.0192363401043,0.00874986696297,0.00874986696297,0.00153100684145,11,-0.6,-0.4,false
1160,258.441774138,38,40.3397973986,0.00820509889221,0.0176725754086,0.0094674765164,0.0094674765164,0.00153067795695,11,-0.6,-0.4,false
1160,258.441774138,39,41.0040682498,0.00530580519999,0.0158090058128,0.0105032006128,0.0105032006128,0.00174179954323,11,-0.6,-0.4,false
1160,258.441774138,40,41.6690197955,0.0040870807165,0.0135974465572,0.00951036584073,0.00951036584073,0.00200406149192,11,-0.6,-0.4,false
1160,258.441774138,41,42.3345376402,0.0041203324421,0.0110012366805,0.00688090423843,0.00688090423843,0.00121495285048,11,-0.6,-0.4,false
1160,258.441774138,42,43.0005079045,0.00449483589732,0.00805626108779,0.00356142519047,0.00356142519047,0.00165829484109,11,-0.6,-0.4,true
1160,258.441774138,43,43.6668171225,0.0149605334347,0.00520988759393,-0.00975064584073,0.00975064584073,0.00116680218259,11,-0.6,-0.4,true
1160,258.441774138,44,44.3333521377,0.0676302246832,0.00983238781079,-0.0577978368724,0.0577978368724,0.00130007812285,11,-0.6,-0.4,true
1160,258.441774138,45,45,0.0918454293902,0.0604715886989,-0.0313738406913,0.0313738406913,0.00200347040976,11,-0.6,-0.4,true
1160,258.441774138,46,45.6666478623,0.108533602656,0.0918476606781,-0.016685941978,0.016685941978,0.00166960846209,11,-0.6,-0.4,true
1160,258.441774138,47,46.3331828775,0.128914416185,0.119805517351,-0.00910889883384,0.00910889883384,0.00177611231481,11,-0.6,-0.4,true
1160,258.441774138,48,46.9994920955,0.145404380244,0.145611142739,0.000206762495429,0.000206762495429,0.00114813751818,11,-0.6,-0.4,true
1160,258.441774138,49,47.6654623598,0.160410205737,0.169775463714,0.00936525797701,0.00936525797701,0.00178049661841,11,-0.6,-0.4,true
1160,258.441774138,50,48.3309802045,0.176477037445,0.192586621693,0.0161095842476,0.0161095842476,0.00174809434385,11,-0.6,-0.4,true
1160,258.441774138,51,48.9959317502,0.190346874017,0.214237446158,0.0238905721417,0.0238905721417,0.00183764777074,11,-0.6,-0.4,true
1160,258.441774138,52,49.6602026014,0.204040045669,0.234870544502,0.0308304988326,0.0308304988326,0.00170303467385,11,-0.6,-0.4,true
1160,258.441774138,53,50.3236777414,0.21882686697,0.25459811503,0.0357712480599,0.0357712480599,0.0018313258815,11,-0.6,-0.4,true
1160,258.441774138,54,50.9862414289,0.226069520524,0.273512031227,0.0474425107032,0.0474425107032,0.00182991597016,11,-0.6,-0.4,false
1160,258.441774138,55,51.6477770928,0.237758187583,0.291689569302,0.0539313817186,0.0539313817186,0.00257610805672,11,-0.6,-0.4,false
1160,258.441774138,56,52.3081672277,0.247296030961,0.309196953539,0.0619009225781,0.0619009225781,0.00178315771039,11,-0.6,-0.4,false
1160,258.441774138,57,52.9672932881,0.257964009783,0.32609170761,0.0681276978277,0.0681276978277,0.00243858082985,11,-0.6,-0.4,false
1160,258.441774138,58,53.6250355825,0.266948310031,0.342424303227,0.075475993196,0.075475993196,0.00220188980914,11,-0.6,-0.4,false
1160,258.441774138,59,54.2812731675,0.272755559312,0.358239369093,0.0854838097809,0.0854838097809,0.00189109368059,11,-0.6,-0.4,false
1160,258.441774138,60,54.9358837405,0.272620954217,0.373576609869,0.100955655652,0.100955655652,0.00224177964215,11,-0.6,-0.4,false
1170,256.232870085,35,38.3522229072,0.0160267253977,0.0283242637985,0.0122975384008,0.0122975384008,0.00104702008844,11,-0.6,-0.4,false
1170,256.232870085,36,39.0137585711,0.0141386251072,0.0272745247133,0.0131358996061,0.0131358996061,0.000876734869472,11,-0.6,-0.4,false
1170,256.232870085,37,39.6763222586,0.0133421105244,0.0259580212255,0.0126159107011,0.0126159107011,0.00101827944113,11,-0.6,-0.4,false
1170,256.232870085,38,40.3397973986,0.0104705818444,0.0243132691922,0.0138426873478,0.0138426873478,0.00182793682923,11,-0.6,-0.4,false
1170,256.232870085,39,41.0040682498,0.00839142534077,0.0222605588162,0.0138691334754,0.0138691334754,0.00116808114346,11,-0.6,-0.4,false
1170,256.232870085,40,41.6690197955,0.00730368428416,0.0196942095123,0.0123905252281,0.0123905252281,0.000988450052923,11,-0.6,-0.4,false
1170,256.232870085,41,42.3345376402,0.0051499224024,0.0164710462034,0.011321123801,0.011321123801,0.0019700805871,11,-0.6,-0.4,false
1170,256.232870085,42,43.0005079045,0.00455877313044,0.0123971473956,0.00783837426511,0.00783837426511,0.00121756413748,11,-0.6,-0.4,true
1170,256.232870085,43,43.6668171225,0.0112060588151,0.00726090649041,-0.00394515232473,0.00394515232473,0.000984760247289,11,-0.6,-0.4,true
1170,256.232870085,44,44.3333521377,0.0494133282995,0.00308825694634,-0.0463250713531,0.0463250713531,0.00148489885909,11,-0.6,-0.4,true
1170,256.232870085,45,45,0.0713237062831,0.0412204105542,-0.0301032957289,0.0301032957289,0.00194633987406,11,-0.6,-0.4,true
1170,256.232870085,46,45.6666478623,0.0869400456333,0.0694620738838,-0.0174779717495,0.0174779717495,0.00156389263577,11,-0.6,-0.4,true
1170,256.232870085,47,46.3331828775,0.106000863645,0.0954016743289,-0.0105991893158,0.0105991893158,0.00179367182926,11,-0.6,-0.4,true
1170,256.232870085,48,46.9994920955,0.122493847049,0.119796695179,-0.00269715186946,0.00269715186946,0.00116190927756,11,-0.6,-0.4,true
1170,256.232870085,49,47.6654623598,0.134847984539,0.142951464026,0.00810347948677,0.00810347948677,0.00263913777377,11,-0.6,-0.4,true
1170,256.232870085,50,48.3309802045,0.152732163142,0.165041599602,0.0123094364593,0.0123094364593,0.00216670555521,11,-0.6,-0.4,true
1170,256.232870085,51,48.9959317502,0.166983920016,0.186189212192,0.019205292176,0.019205292176,0.000974883164234,11,-0.6,-0.4,true
1170,256.232870085,52,49.6602026014,0.183146249551,0.206488574785,0.0233423252335,0.0233423252335,0.00189802017219,11,-0.6,-0.4,true
1170,256.232870085,53,50.3236777414,0.195262340888,0.226017015918,0.0307546750292,0.0307546750292,0.00225818062541,11,-0.6,-0.4,true
1170,256.232870085,54,50.9862414289,0.203229199043,0.244840300803,0.04161110176,0.04161110176,0.00227960736524,11,-0.6,-0.4,false
1170,256.232870085,55,51.6477770928,0.217155562584,0.26301562618,0.0458600635953,0.0458600635953,0.00144514992817,11,-0.6,-0.4,false
1170,256.232870085,56,52.3081672277,0.226163308032,0.280593459734,0.0544301517018,0.0544301517018,0.00130394998735,11,-0.6,-0.4,false
1170,256.232870085,57,52.9672932881,0.241704774732,0.297618766666,0.0559139919338,0.0559139919338,0.00339462310909,11,-0.6,-0.4,false
1170,256.232870085,58,53.6250355825,0.245196183851,0.314131884532,0.068935700681,0.068935700681,0.00165744590645,11,-0.6,-0.4,false
1170,256.232870085,59,54.2812731675,0.250976482582,0.330169181573,0.0791926989912,0.0791926989912,0.00175636351136,11,-0.6,-0.4,false
1170,256.232870085,60,54.9358837405,0.250995514386,0.345763573054,0.0947680586671,0.0947680586671,0.0019937244628,11,-0.6,-0.4,false
1180,254.061405085,35,38.3522229072,0.0195682131332,0.0359980067864,0.0164297936532,0.0164297936532,0.00114748155354,11,-0.6,-0.4,false
1180,254.061405085,36,39.0137585711,0.017690203937,0.0350516779456,0.0173614740086,0.0173614740086,0.00124981573241,11,-0.6,-0.4,false
1180,254.061405085,37,39.6763222586,0.0166693227586,0.0338007158512,0.0171313930926,0.0171313930926,0.00134844261425,11,-0.6,-0.4,false
1180,254.061405085,38,40.3397973986,0.0145588200919,0.0321676007178,0.0176087806259,0.0176087806259,0.00135880006829,11,-0.6,-0.4,false
1180,254.061405085,39,41.0040682498,0.0124900289191,0.0300474381623,0.0175574092432,0.0175574092432,0.00159552872987,11,-0.6,-0.4,false
