wavelength_nm,measured_rp,measured_rs,source_simulated_rp,source_simulated_rs,si_lossless_fixed_n3p5__none__semi_infinite_substrate_rp,si_lossless_fixed_n3p5__none__semi_infinite_substrate_rs,si_lossless_fixed_n3p5__none__incoherent_air_backside_upper_bound_rp,si_lossless_fixed_n3p5__none__incoherent_air_backside_upper_bound_rs,si_lossless_fixed_n3p5__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rp,si_lossless_fixed_n3p5__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rs,si_lossless_fixed_n3p5__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rp,si_lossless_fixed_n3p5__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rs,si_weak_absorbing_fixed_n3p7_k0p02__none__semi_infinite_substrate_rp,si_weak_absorbing_fixed_n3p7_k0p02__none__semi_infinite_substrate_rs,si_weak_absorbing_fixed_n3p7_k0p02__none__incoherent_air_backside_upper_bound_rp,si_weak_absorbing_fixed_n3p7_k0p02__none__incoherent_air_backside_upper_bound_rs,si_weak_absorbing_fixed_n3p7_k0p02__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rp,si_weak_absorbing_fixed_n3p7_k0p02__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rs,si_weak_absorbing_fixed_n3p7_k0p02__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rp,si_weak_absorbing_fixed_n3p7_k0p02__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rs,si_synthetic_blue_absorbing_dispersion__none__semi_infinite_substrate_rp,si_synthetic_blue_absorbing_dispersion__none__semi_infinite_substrate_rs,si_synthetic_blue_absorbing_dispersion__none__incoherent_air_backside_upper_bound_rp,si_synthetic_blue_absorbing_dispersion__none__incoherent_air_backside_upper_bound_rs,si_synthetic_blue_absorbing_dispersion__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rp,si_synthetic_blue_absorbing_dispersion__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rs,si_synthetic_blue_absorbing_dispersion__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rp,si_synthetic_blue_absorbing_dispersion__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rs
780.0,0.553494,0.749374,0.517672,0.725869,0.5293033895929052,0.7293806368376512,0.5293040204944544,0.7293808212760364,0.5293005306986106,0.7293799322994542,0.5293011298255559,0.7293801028526603,0.5293529140196201,0.7294143340844834,0.5293535868528206,0.7294145334623735,0.5293482351871832,0.729411992457447,0.52934887148567,0.7294121757211093,0.5293522446811064,0.7294138214170112,0.5293529182284904,0.7294140210131381,0.529347650672307,0.7294115550545885,0.5293482876900395,0.72941173853947
790.0,0.555997,0.74645,0.515244,0.718758,0.525932493043632,0.7205244086250833,0.5259330684700293,0.7205245781874653,0.5259307285356369,0.7205248624406742,0.5259312751986965,0.7205250193597752,0.5259799519246945,0.7205567229002421,0.5259805664855685,0.7205569064413464,0.5259765286610695,0.7205557035251471,0.5259771100719406,0.7205558723600944,0.5259777347745629,0.7205551521131126,0.5259783487459527,0.7205553354058453,0.5259744488893443,0.7205542550287188,0.5259750298621986,0.7205544236874458
800.0,0.551364,0.740082,0.511433,0.709388,0.5213101195677036,0.7094976798125668,0.5213106463169416,0.7094978374690464,0.5213092832176259,0.7094991304958108,0.5213097838446582,0.7094992765122556,0.5213555783283628,0.7095287459912675,0.5213561416845491,0.7095289168551102,0.5213532303836688,0.7095288701213291,0.5213537635651204,0.7095290274168294,0.5213519418340282,0.7095261949968766,0.5213525034564416,0.7095263651966803,0.5213497742227745,0.7095264790775659,0.5213503059464988,0.7095266358415114
810.0,0.547214,0.726413,0.506396,0.697785,0.5155923000783109,0.6963019406735275,0.5155927837946346,0.696302088760457,0.5155922455665451,0.696304255649887,0.5155927054929005,0.696304392913408,0.5156358238335571,0.6963318692651095,0.5156363418584143,0.6963320299395331,0.5156343919821653,0.6963329900294299,0.51563488246542,0.6963331380616701,0.5156308906998499,0.696328405766408,0.5156314059852187,0.696328565397245,0.5156296737545453,0.6963297160828308,0.5156301618802687,0.6963298632579218
820.0,0.541924,0.720027,0.500286,0.683949,0.5089341018284881,0.6809235126642016,0.508934547215632,0.6809236530317159,0.508934700247217,0.68092658061249,0.5089351239177204,0.6809267108263775,0.508975754591768,0.6809523914126745,0.5089762321836402,0.6809525438692771,0.5089750980460639,0.6809543855758544,0.5089755504423771,0.6809545261496829,0.5089696418497908,0.6809480758770465,0.5089701158183182,0.6809482269356643,0.5089692274963117,0.6809502821434918,0.5089696767410085,0.6809504215551339
830.0,0.531614,0.700246,0.493259,0.667867,0.5014896476470783,0.6633432557838612,0.5014900586422483,0.6633433899005529,0.5014907853779893,0.6633469804562165,0.5014911765117152,0.6633471049732466,0.5015294920188524,0.6633711511617697,0.5015299332804046,0.6633712969662489,0.501529486219376,0.6633739124467142,0.5015299043893073,0.6633740469962043,0.5015223111585856,0.6633660395713247,0.5015227480214197,0.6633661836405524,0.5015225685381196,0.6633690292471547,0.5015229828567165,0.6633691623432452
840.0,0.520538,0.679345,0.485471,0.649525,0.4934117691276017,0.643547091784879,0.49341214904364183,0.643547220811957,0.4934133460738756,0.6435513869249596,0.49341370779878463,0.6435515068152865,0.4934498662962707,0.6435740504251147,0.49345027468136654,0.6435741908154541,0.49345040106404525,0.6435774839960813,0.49345078825607863,0.6435776136557115,0.4934417233835543,0.643568196813877,0.49344212669234483,0.6435683351431768,0.4934425369075151,0.6435718694325585,0.49344291963379755,0.6435719973566387
850.0,0.515044,0.661398,0.477077,0.628915,0.48485118179488423,0.62153779058347,0.48485153343697696,0.6215379154270291,0.48485310992417563,0.6215425756843619,0.4848534448876427,0.6215426917832866,0.4848875917296635,0.6215638407618567,0.4848879701642053,0.6215639767034237,0.48488856973998257,0.6215678585905293,0.4848889287045746,0.6215679842452507,0.4848785874755898,0.6215572995221521,0.48487896024543103,0.6215574330847063,0.4848798552112485,0.621561561964002,0.484880209173711,0.6215616856069931
860.0,0.504493,0.636657,0.468228,0.606048,0.4759551898627516,0.5973482398546915,0.475955515624175,0.5973483612020909,0.4759573920145531,0.5973534366088351,0.4759577024740755,0.5973535495499497,0.4759899715797128,0.5973733931558226,0.47599032256100055,0.5973735253796967,0.47599130711247295,0.5973779101105873,0.4759916401958405,0.5973780324305413,0.4759802013577784,0.5973662210626285,0.4759805461681807,0.5973663505954321,0.4759818336972137,0.5973709836072301,0.47598216131423077,0.5973711036436393
870.0,0.492217,0.606878,0.459075,0.580974,0.46686596793058305,0.5710562861299339,0.46686626987164265,0.5710564044749432,0.4668683768328617,0.5710618155133933,0.4668686647308512,0.5710619257513784,0.46689917976869394,0.5710805394738396,0.4668995054474936,0.5710806685032991,0.46690079767898546,0.5710854700672052,0.46690110690059256,0.5710855895315934,0.46688873358584704,0.5710727973289065,0.46688905266399655,0.571072923360883,0.46689065213993886,0.5710779704192798,0.46689095549827503,0.5710780873324537
880.0,0.481938,0.574005,0.449761,0.553789,0.4577184757233055,0.5428006929947575,0.45771875563614867,0.542800808655021,0.4577210331682695,0.5428064730152974,0.45772130019349067,0.5428065808416407,0.4577501755599011,0.5428240311815771,0.4577504778079557,0.5428241573505125,0.4577520104177058,0.5428292870057871,0.45775229753402863,0.5428294039193395,0.4577391380048994,0.5428157849418487,0.4577394332940114,0.5428159078138073,0.45774127466938386,0.5428212766864471,0.45774155558868035,0.5428213907863577
890.0,0.473761,0.554261,0.440424,0.524658,0.44863813513211037,0.5127973618822091,0.44863839459387084,0.5127974750121954,0.4486407912629503,0.5128033060921997,0.4486410389009194,0.5128034116467615,0.44866838050733293,0.5128197607967315,0.4486686609728087,0.5128198842633601,0.4486703758557122,0.5128252487562605,0.44867064241263277,0.5128253632614027,0.44865683070144774,0.5128110820176106,0.4486571039167681,0.5128112018974224,0.4486591268433878,0.5128167965319766,0.4486593869290279,0.5128169079686458
900.0,0.462837,0.519644,0.431189,0.493827,0.4397384059494187,0.48135434161804896,0.4397386463654747,0.48135445222029916,0.43974111861677245,0.4813603585447785,0.43974134819080113,0.4813604618258122,0.4397672540782067,0.48137577215713406,0.4397675142308862,0.48137589291601346,0.43976936176629217,0.4813813936666516,0.43976960914182506,0.48138150575413874,0.4397552656567445,0.48136673757761167,0.4397555183310718,0.48136685447357025,0.43975767137727206,0.4813725743219092,0.43975791206338133,0.4813726830972064
910.0,0.451185,0.485833,0.42217,0.461642,0.4311183964066109,0.44888336920585353,0.4311186190454538,0.44888347714318205,0.4311211305612293,0.4488893628698482,0.431121343265525,0.44888946374495575,0.43114590407608416,0.44890380187475715,0.4311461452438324,0.44890391976992966,0.43114808363073165,0.44890945321630676,0.43114831306951845,0.4489095627369487,0.43113354522561764,0.44889449200703785,0.4311337787459273,0.44889460578216345,0.4311360186630173,0.44890034629349623,0.43113624124708066,0.4489004522738761
920.0,0.446587,0.45296,0.413465,0.428555,0.42286068340995975,0.415905301200772,0.42286088943085326,0.4159054062117393,0.42286341050794557,0.4159111728579212,0.42286360743387874,0.4159112710781157,0.42288690676973034,0.41592471115430124,0.422887130167437,0.4159248258960329,0.4228891247800265,0.415930285157055,0.4228893374207275,0.415930391836835,0.4228742403415271,0.41591520783537944,0.4228744559779533,0.41591531822503147,0.4228767469895136,0.4159209726411106,0.4228769526597835,0.4159210755735039
930.0,0.429692,0.410513,0.405155,0.395129,0.4150294344504035,0.3830463012418235,0.4150296249249406,0.3830464029613677,0.4150321318547944,0.3830519523832464,0.4150323140113778,0.3830520476019078,0.4150544287182552,0.3830646733602415,0.41505463547039234,0.3830647845473522,0.4150566582146061,0.38307006246275493,0.4150568551112573,0.3830701659232162,0.41504151242879217,0.38305505637516435,0.4150417113571516,0.3830551630098436,0.4150440244528164,0.3830606254859268,0.41504421430962074,0.38306072501856253
940.0,0.419213,0.372051,0.3973,0.362032,0.40766897348933934,0.351022269517558,0.40766914941782245,0.35102236750379406,0.40767162386218414,0.3510276059912191,0.4076717921916345,0.35102769778891013,0.40769279259792585,0.3510396029301157,0.40769298375567325,0.35103971007894935,0.40769501241864586,0.3510447035059857,0.4076951945568772,0.35104480329089144,0.4076796793198219,0.3510299460183586,0.4076798626386729,0.35103004845264035,0.4076821748655173,0.35103521834783746,0.40768234993739766,0.3510353140569063
950.0,0.40575,0.335578,0.38994,0.330014,0.400802824126582,0.3206098647641956,0.4008029864500161,0.3206099585312209,0.40080541481187354,0.3206148016597107,0.4008055702010002,0.32061488957472983,0.40082552033458607,0.3206261761351738,0.40082569688834063,0.32062627871500465,0.40082771447976195,0.32063089372198234,0.4008278827886402,0.32063098933008893,0.40081225847615226,0.3206165428991581,0.40081242721924043,0.3206166406464783,0.4008147209708021,0.32062142759339907,0.4008148822262788,0.3206215190153328
960.0,0.40191,0.307612,0.383093,0.299877,0.39443327406753503,0.29260473132492953,0.39443342367611867,0.2926048203801763,0.39443579647119165,0.29260919804120866,0.3944359397594501,0.2926092816045371,0.39445489756929714,0.2926200562735131,0.39445506045749096,0.29262015374680206,0.394457054547853,0.292624311097219,0.39445720990822264,0.29262440201971224,0.3944415315284982,0.2926104966494386,0.3944416866735368,0.2926105892211281,0.39444394898251683,0.29261491835442305,0.39444409733837327,0.29261500502232013
970.0,0.388605,0.273204,0.376755,0.272427,0.3885414325962381,0.2677699724047122,0.3885415703349563,0.2677700562879442,0.38854388157351377,0.26777391716196175,0.3885440135582934,0.2677739959338931,0.38856203114457877,0.2677843646421081,0.38856218125943304,0.26778445650648697,0.38856414332563666,0.26778809664376946,0.38856428657554754,0.26778818240346847,0.3885486018272305,0.2677749126167377,0.38854874430166597,0.26777499956224726,0.38855096614722856,0.26777881612626875,0.38855110247392693,0.26777889760762014
980.0,0.379841,0.248539,0.370898,0.24842,0.3830877290002236,0.24678067463597317,0.3830878556723032,0.2467807529561996,0.3830901022615746,0.24678406767614824,0.3830902237014437,0.2467841412811059,0.38310734756766684,0.2467942028002666,0.3831074857586842,0.24679428862826425,0.383109410547823,0.24679737533298363,0.38310954248580387,0.24679745552159313,0.3830938929489539,0.24678487589136014,0.3830940236335259,0.2467849568358321,0.3830961992743882,0.24678822938213818,0.38309632439938135,0.24678830531425086
990.0,0.366286,0.224337,0.365475,0.228504,0.3780127788397396,0.230172070200133,0.37801289520847225,0.23017214266636335,0.3780150763869233,0.2301749050795839,0.3780151880033114,0.23017497323527558,0.37803145932371873,0.23018481281415928,0.37803158639944406,0.2301848922863131,0.37803347132325726,0.23018741433202375,0.3780335927099368,0.23018748864134775,0.3780180150399486,0.2301756135153444,0.37801813477058327,0.2301756881903892,0.37802026111613496,0.2301784097536426,0.37802037582558445,0.23017847987285261
1000.0,0.365138,0.212432,0.360417,0.213174,0.3732385122998567,0.21829918260342251,0.37323861908930817,0.21829924904585055,0.3732407359017379,0.21830147530328894,0.3732408383795487,0.21830153784095824,0.37325629327751497,0.21831122197979208,0.3732564100061134,0.21831129490750412,0.373258254576144,0.21831326537571305,0.37325836613473967,0.21831333361938904,0.37324289323375137,0.21830214095780112,0.3732430028023353,0.21830220922208832,0.3732450788313466,0.2183043962082519,0.37324518387076744,0.21830446036969686
1010.0,0.35706,0.200777,0.355635,0.202728,0.3686694864180771,0.2113142280642531,0.3686695843131275,0.21131428844384298,0.368671639133158,0.2113160140496796,0.368671733120738,0.21131607092349997,0.3686864029524323,0.21132564418525682,0.3686865100615578,0.2113257105212275,0.3686883153725449,0.21132716387146672,0.3686884177886701,0.21132722599514225,0.3686735669010224,0.2113169938357215,0.36867366731663775,0.21131705585226473,0.3686756864585912,0.21131873706623067,0.3686757827720495,0.21131879540137022
1020.0,0.351395,0.195993,0.351023,0.197258,0.3641942593620967,0.20916475657167435,0.36419434900812486,0.20916481097788214,0.36419634511133414,0.20916608630057792,0.36419643122009715,0.20916613758588606,0.3642103428526037,0.20917562191144357,0.3642104410288904,0.2091756817473869,0.3642122092945367,0.20917666914670285,0.3642123032156432,0.20917672522632053,0.3641980556397427,0.20916735112792367,0.3641981475678275,0.20916740699311154,0.3642001127136546,0.20916863344144404,0.3642002009305286,0.20916868603132732
1030.0,0.343112,0.193933,0.346459,0.196648,0.3596868167526254,0.21161176553867145,0.35968689875511367,0.21161181417682412,0.35968883994334344,0.21161269915911435,0.3596889187473157,0.2116127450408682,0.35970209482543897,0.21162214151150904,0.35970218471391313,0.21162219506475946,0.3597039188560909,0.2116227787552931,0.35970400489083026,0.21162282898493745,0.35969034365790864,0.21161420608648074,0.35969042772275844,0.21161425601516445,0.3596923423416882,0.2116150886014477,0.3596924230528857,0.21161513563907264
1040.0,0.332926,0.196759,0.341804,0.200604,0.35500797753738406,0.21826346791979984,0.35500805246162115,0.21826351109091427,0.35500994273550623,0.2182640699365404,0.3550100147709638,0.21826411069058585,0.3550224739670718,0.21827340322318295,0.3550225561706746,0.21827345081514887,0.3550242594594011,0.21827369836294858,0.3550243381770895,0.2182737430349812,0.35501124857084443,0.21826576760934294,0.35501132535531577,0.21826581191405192,0.35501319315604485,0.21826631598456414,0.35501326691363494,0.21826635775562292
1050.0,0.327089,0.203614,0.336909,0.208685,0.3500068346299092,0.22861837008068325,0.3500069030009394,0.22861840815712275,0.35000874627576756,0.22861870464643377,0.3500088120411088,0.22861874061676055,0.35002056928927777,0.22862790080163434,0.3500206443686595,0.2286279428317183,0.35002232010783146,0.22862792198075307,0.35002239203817165,0.228627961461603,0.3500098620448552,0.22862053851635653,0.35000993209032516,0.22862057758229729,0.3500117567270473,0.22862081811128862,0.3500118240441373,0.22862085497084977
1060.0,0.318575,0.21241,0.331611,0.220357,0.344522304719592,0.24211085889362813,0.3445223670225017,0.2421108922938669,0.34452416688057297,0.2421109861435788,0.3445242268365159,0.24211101771864277,0.34453529355734264,0.2421200099607756,0.3445353620310308,0.24212004687925662,0.34453701328269337,0.24211982148759134,0.34453707891585317,0.24211985619247053,0.34452509961163047,0.2421129028857331,0.34452516341830813,0.242112937144914,0.34452694823459,0.24211297498841355,0.34452700958553956,0.24211300733668195
1070.0,0.308408,0.224151,0.325738,0.235032,0.33838494784454387,0.2581535265070093,0.3383850045251165,0.25815355567212506,0.3383867639972298,0.25815350009709737,0.33838681856736397,0.258153527687688,0.3383972028927083,0.2581623139441299,0.33839726523768376,0.25816234622682105,0.3383988945768894,0.25816197348451964,0.33839895436397177,0.2581620038537081,0.3383875202455098,0.2581554508990217,0.33838757827312754,0.25815548080617734,0.33838932607604855,0.25815537018882145,0.3383893818970506,0.2581553984485019
1080.0,0.298079,0.239554,0.319111,0.252111,0.33141929421120014,0.27617226564983666,0.33141934567701103,0.27617229102350205,0.3314210670455245,0.276172131442274,0.3314211166172893,0.27617215546261253,0.3314308236386189,0.2761806991122325,0.33143088029138185,0.27618072723882847,0.33143248958312665,0.27618025612817454,0.33143254393711097,0.2761802826066883,0.33142165319049416,0.2761740740913514,0.3314217058594534,0.27617410010347,0.33142341871621717,0.27617388728033454,0.3314234694063176,0.276173911877315
1090.0,0.288865,0.25451,0.311547,0.27102,0.32344704612555797,0.2956323335003393,0.32344709274751665,0.29563235551314776,0.32344877736490213,0.2956321292004568,0.32344882229099864,0.295632150053334,0.32345785435733265,0.29564041868746954,0.3234579057154696,0.29564044312450455,0.3234594959066905,0.2956399139253935,0.3234595452038571,0.2956399369469201,0.32344919990199505,0.29563402908388053,0.32344924759497146,0.2956340516441823,0.3234509266456891,0.29563377453663114,0.32345097256825245,0.2956337958848067
1100.0,0.27686,0.270597,0.302866,0.29123,0.3142915975746962,0.3160551776927044,0.3142916396890809,0.3160551967509531,0.3142932878081705,0.31605493318069966,0.3142933284084523,0.31605495124678806,0.3143016855126104,0.316062918383265,0.3143017319369147,0.3160629395718361,0.3143033028587035,0.316062384142327,0.31430334744059385,0.31606240411759634,0.3142935536441481,0.3160567634203923,0.31429359670820134,0.3160567829468785,0.31429524199088055,0.3160564714893768,0.31429528347554603,0.31605648997974656
1110.0,0.265538,0.290814,0.292894,0.312275,0.3037844456558005,0.33702713341848595,0.30378448356682847,0.3370271498970206,0.3037860941830745,0.33702687152101535,0.3037861307469604,0.33702688715200024,0.30379381104652214,0.3370345330150258,0.3037938528637175,0.33703455136288113,0.3037954030431847,0.33703399392039424,0.30379544321914637,0.33703401122962706,0.30378621094079483,0.3370286125007665,0.3037862496900259,0.3370286293789293,0.3037878599779727,0.3370283063152218,0.3037878973231435,0.33702832230889274
1120.0,0.252576,0.306634,0.281473,0.333754,0.29177417203721956,0.3582016604918952,0.2917742060202025,0.3582016747303433,0.2917757767320539,0.35820139797774203,0.29177580952151166,0.35820141149264834,0.29178281004767204,0.35820872306871415,0.2917828475537966,0.3582087389459991,0.291784374041177,0.35820819711321233,0.29178441009155015,0.3582082121019983,0.2917757530651012,0.35820303650272367,0.29177578778390556,0.358203051081726,0.2917773604416613,0.3582027329891323,0.2917773939175756,0.35820274681359104
1130.0,0.239298,0.327086,0.268476,0.355337,0.2781386825474557,0.37929690834902663,0.27813871285259617,0.3792969206506532,0.2781402397538773,0.37929665698723186,0.2781402690070335,0.37929666867123274,0.2781465866172438,0.37930363926351834,0.2781466200817549,0.37930365300136815,0.2781481183067794,0.37930313893744744,0.2781481504867845,0.3793031519153008,0.2781400856632257,0.37929818527161874,0.2781401166101972,0.3792981978631574,0.27814164748204384,0.3792978962393552,0.2781416773344815,0.3792979081872765
1140.0,0.223141,0.344606,0.25382,0.376755,0.26280127321471697,0.4000903772862033,0.2628013000715784,0.40009038791864815,0.2628027776995563,0.40009014485940675,0.2628028036349654,0.40009015496442013,0.2628084362568339,0.4000967834443902,0.26280846592746965,0.4000967953355785,0.26280992960997424,0.400096316831709,0.26280995815433744,0.40009632807256557,0.2628025048320141,0.4000915594840948,0.26280253224452954,0.4000915703631875,0.2628040155996002,0.4000912926656931,0.26280404205425534,0.4000913029955744
1150.0,0.206636,0.363907,0.237487,0.397801,0.2457508077829134,0.42041192358219437,0.24575083140556067,0.4204119327794595,0.24575225277881527,0.42041171479321826,0.24575227560038643,0.4204117235396971,0.24575722379447,0.4204180134559179,0.2457572499028587,0.4204180237568831,0.24575867105448454,0.42041758522441786,0.24575869618279392,0.4204175949684409,0.2457518746720459,0.4204130157260492,0.24575189877152362,0.42041302513309853,0.2457533273401702,0.42041277570810903,0.2457533506076861,0.4204127846461242
1160.0,0.18989,0.380263,0.21955,0.418316,0.22706554648702335,0.4401362193682418,0.22706556707971165,0.4401362273334108,0.2270669238692115,0.44013603661279793,0.22706694377167616,0.4401360441922259,0.2270712125914311,0.44014200284953897,0.22707123535930954,0.4401420117832293,0.22707260442452348,0.4401416151014408,0.22707262634718361,0.4401416235576108,0.22706645608962384,0.4401372263416498,0.22706647708732958,0.44013723448525394,0.22706784223289528,0.4401370153583063,0.2270678625144387,0.44013702310087854
1170.0,0.172627,0.398227,0.200198,0.438187,0.20693901287843824,0.4591753187858423,0.2069390306416058,0.45917532569415476,0.2069403135217445,0.4591751627861996,0.20694033069642925,0.45917516936393554,0.20694393175472187,0.4591808069500146,0.2069439514004833,0.4591808147091426,0.20694525759046348,0.45918045992420403,0.20694527651498107,0.4591804672733076,0.20693977362674726,0.4591762455869465,0.20693979172989338,0.4591762526470701,0.20694108380348894,0.4591760641704578,0.20694110129662077,0.4591760708871868
1180.0,0.155724,0.415714,0.17976,0.457335,0.18570466118984616,0.477471763522863,0.18570467632595014,0.47747176952486947,0.18570587554362517,0.47747163383148733,0.185705890184085,0.47747163954969757,0.1857088437342983,0.4774769683512428,0.1857088604793547,0.4774769751016488,0.18571009234519836,0.4774766609847896,0.1857101084823024,0.47747666738252403,0.1857052827931257,0.4774726151721588,0.18570529821079348,0.47747262130338347,0.18570650712790523,0.4774724626698079,0.18570652203229288,0.4774724685064848
1190.0,0.138961,0.429888,0.158725,0.47571,0.1638540931657872,0.49499245301894335,0.1638541058843348,0.4949924582435657,0.1638552120578209,0.49499234840826767,0.16385522436470462,0.49499235338877934,0.16385756109476188,0.49499738711852176,0.16385757516899865,0.4949973930024538,0.1638587214344467,0.49499711748362163,0.16385873500334644,0.4949971230636331,0.16385458681202905,0.4949932344793393,0.16385459976025443,0.49499323981401444,0.16385571581130584,0.49499310945321284,0.16385572833363843,0.49499311453475253
1200.0,0.122193,0.442599,0.137744,0.493287,0.14204186207926195,0.5117233598521322,0.14204187260022236,0.5117233644095199,0.1420428777087441,0.511723278608453,0.14204288789310168,0.5117232829554232,0.14204465004110503,0.5117280361937422,0.14204466168652896,0.5117280413329295,0.14204571230677285,0.5117278018288993,0.14204572353868336,0.5117278067056358,0.14204224049182373,0.5117240759636489,0.14204225119702157,0.5117240806148312,0.1420432660523502,0.5117239764918031,0.14204327640965608,0.5117239809249864
1210.0,0.108014,0.463395,0.117614,0.510055,0.12106928603115794,0.5276650899723141,0.12106929458594355,0.5276650939564382,0.12107019304259656,0.5276650301122693,0.12107020132683864,0.5276650339146138,0.12107144270781807,0.527669521659597,0.1210714521795081,0.5276695261580509,0.12107239951821758,0.5276693198147505,0.12107240865728994,0.5276693240860677,0.12106956332528368,0.5276657454016624,0.1210695720251923,0.5276657494657846,0.12107047982555062,0.5276656692996523,0.12107048824612109,0.5276656731756201
1220.0,0.0957314,0.479335,0.0992355,0.52602,0.10184143628930076,0.5428292188476252,0.1018414431187495,0.542829222338591,0.10184223274884119,0.5428291782732092,0.10184223936479447,0.5428291816067703,0.10184302400421048,0.5428334189229653,0.10184303156795672,0.5428334228694832,0.10184387150465583,0.542833246735836,0.1018438788057114,0.54283325048533,0.10184162759934107,0.5428298180517772,0.10184163454092035,0.5428298216110262,0.10184243289282675,0.5428297630309729,0.10184243961419107,0.5428297664274523
1230.0,0.0848608,0.489666,0.0835367,0.541198,0.0852962824260732,0.5572353270979333,0.08529628777535908,0.557235330164009,0.0852969704806227,0.5572353037046475,0.0852969756646044,0.5572353066340987,0.08529737498033287,0.557239308385171,0.08529738090689984,0.5572393118555399,0.08529811363519285,0.5572391630048239,0.0852981193581926,0.5572391663038873,0.08529640331982373,0.5572358742997912,0.08529640875404511,0.557235877424195,0.08529709940694531,0.5572358380775146,0.08529710467083058,0.5572358410607752
1240.0,0.078362,0.502454,0.0713816,0.55561,0.07231256971159203,0.5709086331403865,0.07231257382268502,0.5709086358397656,0.07231315573241857,0.5709086248894109,0.07231315971792564,0.5709086274699133,0.07231324854485133,0.570912408122527,0.07231325310156445,0.5709124111814414,0.07231388339272325,0.5709122867921762,0.07231388779463988,0.5709122897017886,0.07231263546462481,0.5709091323146591,0.07231263963879535,0.5709091350638985,0.07231322864179944,0.5709091126873459,0.07231323268669071,0.570909115313899
1250.0,0.0750035,0.521719,0.0634711,0.569284,0.06361118925206984,0.5838781268614353,0.06361119235501582,0.5838781292437535,0.06361168336404013,0.5838781318256411,0.06361168637328068,0.5838781341042701,0.063611538459494,0.5838817075894722,0.0636115419005576,0.5838817102921888,0.06361207870718309,0.5838816076994503,0.06361208203263138,0.5838816102717264,0.06361121410081855,0.5838785817286871,0.0636112172497361,0.5838785841536548,0.06361171448598256,0.5838785766181881,0.0636117175385353,0.5838785789362522
1260.0,0.0756748,0.539025,0.0602594,0.58225,0.05967003495899493,0.5961751226180766,0.05967003726364465,0.5961751247257099,0.05967045001207462,0.5961751390086216,0.059670452247920266,0.5961751410255888,0.05967013602988578,0.5961785206466939,0.05967013858722666,0.5961785230404502,0.05967059402739884,0.5961784397651566,0.059670596499756444,0.5961784420446731,0.05967003146601773,0.5961755366451661,0.059670033803610925,0.5961755387893006,0.059670451957767504,0.5961755441251352,0.05967045422467455,0.5961755461758899
1270.0,0.0786638,0.54642,0.0619038,0.594541,0.060671490731468644,0.6078321489608496,0.06067149242116865,0.6078321508300185,0.060671840925538595,0.6078321751402997,0.060671842565367416,0.6078321769299938,0.060671417951633305,0.6078353753063678,0.060671419827928404,0.6078353774315923,0.06067180776159076,0.6078353111944301,0.060671809576215326,0.6078353132193595,0.06067146936892123,0.6078325253661229,0.060671471081903426,0.6078325272665445,0.060671824253231275,0.6078325436746065,0.06067182591502918,0.6078325454932608
1280.0,0.0856193,0.559048,0.0682607,0.606191,0.06649397300143697,0.6188821140673446,0.06649397422963528,0.6188821157290524,0.06649427246210769,0.6188821485532602,0.06649427365446732,0.6188821501451314,0.0664937902398844,0.6188851791839012,0.06649379160481175,0.6188851810752424,0.06649412611729286,0.6188851297996926,0.0664941274378463,0.6188851316027671,0.06649394199913314,0.6188824558292838,0.06649394324362631,0.6188824575177573,0.06649424550559073,0.6188824833715689,0.0664942467133383,0.6188824849882688
1290.0,0.0956929,0.571637,0.0789237,0.617233,0.07674718428225437,0.6293576826714024,0.07674718517219399,0.6293576841522278,0.07674744586902943,0.6293577241335493,0.07674744673329464,0.629357725552858,0.0767469434625789,0.6293605964415722,0.07674694445247492,0.62936059812877,0.07674723855297226,0.6293605599368078,0.07674723951103657,0.6293605615461382,0.07674714971950339,0.6293579925396283,0.07674715062079619,0.6293579940433787,0.07674741481247671,0.6293580278845982,0.07674741568747176,0.6293580293251945
1300.0,0.109636,0.585831,0.093294,0.627701,0.09083971281410588,0.6392908302872538,0.09083971346108351,0.6392908316100222,0.09083994733889403,0.6392908775407389,0.0908399479674173,0.6392908788091882,0.09083945393578369,0.6392936020237894,0.09083945465612765,0.6392936035324137,0.09083971939471289,0.6392935767355225,0.09083972009214433,0.6392935781752898,0.09083967888579679,0.639291110795011,0.09083967954069748,0.6392911121374117,0.09083991647112774,0.6392911526673762,0.09083991710714505,0.6392911539540742
