Spectroscopic Data at 22.666 min.	
1510	0.520643
1516	0.52028
1522	0.51964
1528	0.518403
1534	0.518612
1540	0.520276
1546	0.52289
1552	0.52398
1558	0.524555
1564	0.524579
1570	0.524532
1576	0.525103
1582	0.526513
1588	0.527948
1594	0.527653
1600	0.526927
1606	0.528063
1612	0.52964
1618	0.530357
1624	0.531689
1630	0.532941
1636	0.533019
1642	0.533423
1648	0.531831
1654	0.533983
1660	0.53437
1666	0.534746
1672	0.535724
1678	0.536603
1684	0.536416
1690	0.535192
1696	0.534576
1702	0.53458
1708	0.535493
1714	0.536422
1720	0.537244
1726	0.537558
1732	0.537304
1738	0.537119
1744	0.538226
1750	0.539608
1756	0.542124
1762	0.544259
1768	0.545465
1774	0.54668
1780	0.547368
1786	0.54627
1792	0.547817
1798	0.548165
1804	0.550575
1810	0.55117
1816	0.551724
1822	0.550849
1828	0.548361
1834	0.546994
1840	0.546213
1846	0.54437
1852	0.544659
1858	0.544906
1864	0.546902
1870	0.548589
1876	0.548318
1882	0.547559
1888	0.547637
1894	0.547612
1900	0.547701
1906	0.549935
1912	0.552289
1918	0.555697
1924	0.559437
1930	0.561415
1936	0.563169
1942	0.562295
1948	0.5626
1954	0.561462
1960	0.560658
1966	0.561851
1972	0.562863
1978	0.563389
1984	0.56476
1990	0.563369
1996	0.564471
2002	0.5602
2008	0.557542
2014	0.55472
2020	0.552486
2026	0.551343
2032	0.551639
2038	0.552919
2044	0.553236
2050	0.555082
2056	0.556879
2062	0.557038
2068	0.557042
2074	0.557689
2080	0.55765
2086	0.557359
2092	0.558668
2098	0.561641
2104	0.564242
2110	0.569083
2116	0.572513
2122	0.574533
2128	0.577117
2134	0.576845
2140	0.576116
2146	0.575181
2152	0.574137
2158	0.573036
2164	0.572104
2170	0.572466
2176	0.574527
2182	0.57713
2188	0.578089
2194	0.577838
2200	0.576076
2206	0.574383
2212	0.570427
2218	0.568355
2224	0.564023
2230	0.561422
2236	0.56078
2242	0.559159
2248	0.558979
2254	0.561219
2260	0.563337
2266	0.56547
2272	0.566028
2278	0.567552
2284	0.569075
2290	0.568203
2296	0.567921
2302	0.566463
2308	0.565229
2314	0.567226
2320	0.566923
2326	0.570342
2332	0.573554
2338	0.576191
2344	0.581008
2350	0.585293
2356	0.586226
2362	0.59074
2368	0.58888
2374	0.588256
2380	0.586299
2386	0.584376
2392	0.582542
2398	0.580302
2404	0.579265
2410	0.580365
2416	0.579556
2422	0.579497
2428	0.583129
2434	0.585971
2440	0.585221
2446	0.586464
2452	0.585003
2458	0.579124
2464	0.574811
2470	0.570388
2476	0.564903
2482	0.56292
2488	0.562333
2494	0.561028
2500	0.556712
