Spectroscopic Data at 3.253 min.	
876	0.45107
877	0.451226
878	0.449729
879	0.446821
880	0.442702
881	0.439867
882	0.440746
883	0.442381
884	0.444212
885	0.446872
886	0.450474
887	0.453714
888	0.455988
889	0.456803
890	0.457795
891	0.458031
892	0.457191
893	0.454593
894	0.451467
895	0.449959
896	0.451451
897	0.454382
898	0.457866
899	0.460766
900	0.461761
901	0.46219
902	0.461253
903	0.45704
904	0.45438
905	0.454902
906	0.457357
907	0.460105
908	0.462707
909	0.464348
910	0.464572
911	0.464131
912	0.462978
913	0.460663
914	0.45748
915	0.453964
916	0.453056
917	0.454429
918	0.456614
919	0.458843
920	0.46093
921	0.462702
922	0.463773
923	0.464649
924	0.465333
925	0.466711
926	0.468209
927	0.469623
928	0.470197
929	0.47141
930	0.471685
931	0.472031
932	0.471383
933	0.4724
934	0.471985
935	0.471334
936	0.470705
937	0.469054
938	0.467969
939	0.468145
940	0.468321
941	0.468506
942	0.469016
943	0.469393
944	0.470205
945	0.470781
946	0.470194
947	0.469423
948	0.469043
949	0.46848
950	0.469078
951	0.469382
952	0.469775
953	0.469808
954	0.470732
955	0.471474
956	0.472611
957	0.474637
958	0.475897
959	0.476208
960	0.477137
961	0.477438
962	0.477411
963	0.478009
964	0.47853
965	0.477752
966	0.478277
967	0.47818
968	0.477843
969	0.478181
970	0.478146
971	0.478872
972	0.478849
973	0.480105
974	0.480447
975	0.481865
976	0.48115
977	0.479772
978	0.477626
979	0.474953
980	0.474165
981	0.474652
982	0.476566
983	0.478661
984	0.480463
985	0.482176
986	0.48434
987	0.485191
988	0.48468
989	0.484279
990	0.481543
991	0.479884
992	0.478045
993	0.477287
994	0.478743
995	0.481214
996	0.483653
997	0.485103
998	0.486132
999	0.488323
1000	0.489289
1006	0.464351
1012	0.467822
1018	0.47237
1024	0.476299
1030	0.480967
1036	0.48499
1042	0.488319
1048	0.489349
1054	0.489259
1060	0.489181
1066	0.489734
1072	0.49151
1078	0.494629
1084	0.495131
1090	0.495556
1096	0.496575
1102	0.496342
1108	0.496235
1114	0.495699
1120	0.49695
1126	0.497233
1132	0.499367
1138	0.502897
1144	0.507694
1150	0.510587
1156	0.514122
1162	0.513936
1168	0.511334
1174	0.507732
1180	0.505481
1186	0.504491
1192	0.503211
1198	0.504809
1204	0.506867
1210	0.510817
1216	0.513529
1222	0.51662
1228	0.518895
1234	0.522634
1240	0.522983
1246	0.5229
1252	0.521479
1258	0.519875
1264	0.519027
1270	0.51766
1276	0.518297
1282	0.517614
1288	0.519742
1294	0.523051
1300	0.525619
1306	0.528368
1312	0.531387
1318	0.533271
1324	0.533298
1330	0.533664
1336	0.53332
1342	0.535219
1348	0.535024
1354	0.535007
1360	0.535448
1366	0.537005
1372	0.539698
1378	0.540893
1384	0.541744
1390	0.543517
1396	0.544696
1402	0.546908
1408	0.545895
1414	0.543453
1420	0.541452
1426	0.539338
1432	0.539475
1438	0.54059
1444	0.539802
1450	0.540275
1456	0.539722
1462	0.539222
1468	0.539428
1474	0.541875
1480	0.541272
1486	0.54171
1492	0.542485
1498	0.54305
1504	0.545098
1510	0.547775
1516	0.54972
1522	0.550635
1528	0.550265
1534	0.549429
1540	0.549025
1546	0.549276
1552	0.548887
1558	0.548768
1564	0.548122
1570	0.54769
1576	0.548398
1582	0.550466
1588	0.553055
1594	0.553814
1600	0.554395
1606	0.554336
1612	0.555947
1618	0.556896
1624	0.559934
1630	0.563221
1636	0.564067
1642	0.565488
1648	0.563388
1654	0.563876
1660	0.563202
1666	0.562167
1672	0.562463
1678	0.562714
1684	0.561736
1690	0.560501
1696	0.560324
1702	0.560936
1708	0.561468
1714	0.564412
1720	0.565837
1726	0.566407
1732	0.567018
1738	0.566154
1744	0.566594
1750	0.567268
1756	0.570109
1762	0.572843
1768	0.575536
1774	0.577953
1780	0.579127
1786	0.578584
1792	0.578565
1798	0.578245
1804	0.5804
1810	0.581311
1816	0.584257
1822	0.586923
1828	0.587416
1834	0.588245
1840	0.588058
1846	0.585611
1852	0.584812
1858	0.585687
1864	0.587379
1870	0.589353
1876	0.590631
1882	0.590306
1888	0.589167
1894	0.591056
1900	0.588952
1906	0.590394
1912	0.59048
1918	0.591904
1924	0.594736
1930	0.596355
1936	0.598767
1942	0.597873
1948	0.597992
1954	0.59527
1960	0.593132
1966	0.593342
1972	0.593747
1978	0.593896
1984	0.595482
1990	0.59615
1996	0.598605
2002	0.597917
2008	0.594873
2014	0.592301
2020	0.589533
2026	0.586892
2032	0.58571
2038	0.58656
2044	0.588393
2050	0.590912
2056	0.593453
2062	0.595576
2068	0.597785
2074	0.598549
2080	0.597868
2086	0.596967
2092	0.596513
2098	0.596297
2104	0.596756
2110	0.598588
2116	0.599543
2122	0.603708
2128	0.60807
2134	0.608768
2140	0.609857
2146	0.609998
2152	0.60964
2158	0.608452
2164	0.605592
2170	0.604142
2176	0.604812
2182	0.605915
2188	0.60957
2194	0.610136
2200	0.61201
2206	0.613412
2212	0.612199
2218	0.613132
2224	0.611551
2230	0.608808
2236	0.607224
2242	0.605465
2248	0.603696
2254	0.603483
2260	0.604475
2266	0.60606
2272	0.607866
2278	0.609376
2284	0.611051
2290	0.61283
2296	0.611618
2302	0.610516
2308	0.611427
2314	0.609554
2320	0.605531
2326	0.604882
2332	0.60638
2338	0.609472
2344	0.610995
2350	0.613928
2356	0.616607
2362	0.621899
2368	0.620856
2374	0.624417
2380	0.623862
2386	0.623004
2392	0.621036
2398	0.619569
2404	0.618159
2410	0.616404
2416	0.617622
2422	0.617625
2428	0.618339
2434	0.623771
2440	0.624625
2446	0.625923
2452	0.626359
2458	0.626676
2464	0.626318
2470	0.627591
2476	0.626049
2482	0.623525
2488	0.628241
2494	0.619439
2500	0.624877
